	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
met4	0.00347651049832361	0.393426684039837	0.308	0.141	1	Eye.1	met
ncalda5	0.00349524918969487	0.29830135792177	0.692	0.466	1	Eye.1	ncalda
cry1a	0.00381627303154621	0.263037448951721	0.256	0.11	1	Eye.1	cry1a
ttyh3b1	0.00384688624328268	0.344942610704505	0.333	0.172	1	Eye.1	ttyh3b
npm1a2	0.0038958794023615	0.382816974676182	0.692	0.474	1	Eye.1	npm1a
hs6st2	0.00399113391430981	0.291806000224485	0.231	0.096	1	Eye.1	hs6st2
xylt15	0.00404300078798922	0.278878094658378	0.692	0.442	1	Eye.1	xylt1
ier2a1	0.00410749015871005	0.298499585823297	0.282	0.129	1	Eye.1	ier2a
rplp11	0.00430777401593418	0.420497610626513	0.872	0.759	1	Eye.1	rplp1
fam193a	0.00430887208995943	0.320143542806679	0.513	0.308	1	Eye.1	fam193a
gcn11	0.00437461631250634	0.380393434043971	0.538	0.349	1	Eye.1	gcn1
selenoh	0.00440982747955629	0.306054085760608	0.333	0.171	1	Eye.1	selenoh
noc4l	0.00448393612982159	0.261651412713651	0.359	0.182	1	Eye.1	noc4l
mych4	0.00457222171116454	0.339626363174725	0.564	0.359	1	Eye.1	mych
tmem161b	0.00474252851327854	0.295787752241201	0.308	0.152	1	Eye.1	tmem161b
ptprfb7	0.00502214995719184	0.418301953386436	0.974	0.841	1	Eye.1	ptprfb
rps18	0.00508381400448268	0.374748698543845	0.795	0.654	1	Eye.1	rps18
tet27	0.00511112627853635	0.476208021525559	0.667	0.497	1	Eye.1	tet2
arl4cb1	0.00519722127373063	0.298698498355253	0.333	0.173	1	Eye.1	arl4cb
rpl12	0.00534079890684565	0.349242839300234	0.795	0.617	1	Eye.1	rpl12
zgc:114188	0.00534372724444674	0.487753609753333	0.641	0.426	1	Eye.1	zgc:114188
baxa.1	0.00553655039658439	0.259920567897013	0.308	0.153	1	Eye.1	baxa.1
man2a21	0.00560531984497533	0.302506216620305	0.615	0.382	1	Eye.1	man2a2
nop10	0.0057946199765789	0.32536290550067	0.333	0.169	1	Eye.1	nop10
psmb7	0.00599985992802182	0.330596073828703	0.462	0.272	1	Eye.1	psmb7
hnrnpua	0.00610166432343131	0.375177115782595	0.436	0.264	1	Eye.1	hnrnpua
si:ch211-214c7.44	0.00626311455051167	0.437818119496749	0.436	0.253	1	Eye.1	si:ch211-214c7.4
twistnb	0.00639435912047782	0.337226727291515	0.282	0.143	1	Eye.1	twistnb
ran	0.00643708591955096	0.318497213733922	0.615	0.402	1	Eye.1	ran
eif2s2	0.00650198469108215	0.394572604293469	0.615	0.419	1	Eye.1	eif2s2
si:dkey-33c12.43	0.00656762913050495	0.277174615620616	0.641	0.434	1	Eye.1	si:dkey-33c12.4
ccnd2a4	0.00677408761692561	0.352510342253142	0.538	0.356	1	Eye.1	ccnd2a
myl9b1	0.00698054915496978	0.25602404452762	0.436	0.245	1	Eye.1	myl9b
srsf2a1	0.00698217410384548	0.323138240386157	0.513	0.339	1	Eye.1	srsf2a
rpl13	0.00703885972581698	0.395090993181074	0.795	0.678	1	Eye.1	rpl13
rps17	0.00708457694061348	0.29848196006151	0.59	0.397	1	Eye.1	rps17
mdm4	0.00718130676404109	0.260576902621782	0.564	0.364	1	Eye.1	mdm4
prmt11	0.00726763516317876	0.31508971161261	0.59	0.397	1	Eye.1	prmt1
ebna1bp21	0.00740314818677282	0.275253083459722	0.59	0.364	1	Eye.1	ebna1bp2
rps21	0.007431255545969	0.277883947646212	0.769	0.562	1	Eye.1	rps21
si:dkey-102m7.32	0.00775720980138757	0.36490958813023	0.59	0.389	1	Eye.1	si:dkey-102m7.3
dhx15	0.007953723571367	0.347198321038484	0.615	0.441	1	Eye.1	dhx15
foxo6b1	0.00824872788960635	0.264923626440861	0.154	0.057	1	Eye.1	foxo6b
msi110	0.00831632484413431	0.300054627273115	0.769	0.5	1	Eye.1	msi1
rpl35	0.0083485504423048	0.440878509314661	0.769	0.596	1	Eye.1	rpl35
pdcd112	0.00839498302624265	0.258329944758058	0.615	0.389	1	Eye.1	pdcd11
arhgap10	0.00840850234528566	0.334660110281376	0.487	0.308	1	Eye.1	arhgap10
hnrnpa0l	0.00867774940759542	0.25058864998847	0.231	0.106	1	Eye.1	hnrnpa0l
plppr3a5	0.00872522613522016	0.302002570240294	0.538	0.344	1	Eye.1	plppr3a
abcf2a	0.00888467439739655	0.312411833793098	0.487	0.291	1	Eye.1	abcf2a
nxn2	0.00911055598819127	0.296698920708905	0.641	0.413	1	Eye.1	nxn
gas1b3	0.00916942582939738	0.30115221536009	0.538	0.339	1	Eye.1	gas1b
rps15	0.00918072109166637	0.462966619885104	0.718	0.608	1	Eye.1	rps15
nat101	0.00934441961909877	0.253395136488045	0.359	0.195	1	Eye.1	nat10
rpl14	0.00939141423221338	0.45839344212492	0.744	0.528	1	Eye.1	rpl14
rpl36a	0.00945843133050144	0.258902485185466	0.821	0.672	1	Eye.1	rpl36a
meis1b4	0.0094916170976559	0.437461394036938	0.744	0.601	1	Eye.1	meis1b
gtpbp4	0.00954401464588039	0.266637409279328	0.41	0.235	1	Eye.1	gtpbp4
mtmr141	0.00968197711947272	0.298890694139479	0.333	0.176	1	Eye.1	mtmr14
eef1b2	0.00969084933035612	0.334065307122718	0.718	0.568	1	Eye.1	eef1b2
crestin	3.50179517038037e-146	1.56998012843039	0.784	0.018	7.11984994041737e-142	NC.2	crestin
xkr8.2	6.89157551638569e-141	1.3411134732935	0.459	0.003	1.40119513399154e-136	NC.2	xkr8.2
si:dkey-19a16.13	8.68587616760225e-108	0.57190634789571	0.27	0	1.76601234239689e-103	NC.2	si:dkey-19a16.13
xkr8.1	5.18563238873967e-103	0.810499894466205	0.324	0.002	1.05434277727855e-98	NC.2	xkr8.1
ednrab1	1.49193790986981e-102	1.27668758766685	0.811	0.034	3.03340815834731e-98	NC.2	ednrab
foxd31	1.51612830444653e-98	1.76439655879975	0.784	0.035	3.08259206860068e-94	NC.2	foxd3
si:dkey-250k10.4	2.64354213731059e-90	1.25053327688935	0.595	0.02	5.37484987357989e-86	NC.2	si:dkey-250k10.4
myo10l11	2.66559737994709e-85	1.75779844179665	0.811	0.046	5.41969259290842e-81	NC.2	myo10l1
cysltr1	3.92061605373438e-71	0.523847274326373	0.405	0.01	7.97139656045274e-67	NC.2	cysltr1
si:ch211-11c3.12	3.66475182824392e-68	0.849404255597747	0.297	0.004	7.45117341718554e-64	NC.2	si:ch211-11c3.12
sox102	3.868006280646e-57	1.49345874607905	0.757	0.062	7.86443036980946e-53	NC.2	sox10
zgc:113298	4.03126280868309e-55	1.42332303966723	0.595	0.039	8.19636354261445e-51	NC.2	zgc:113298
mov10b.1	5.65580803606538e-49	0.340310414524707	0.216	0.003	1.14993888989281e-44	NC.2	mov10b.1
abcc81	2.85872918260323e-46	0.924670914385516	0.568	0.043	5.81236817406889e-42	NC.2	abcc8
BX640512.31	3.88041789703299e-45	1.05811996091004	0.757	0.081	7.88966566824748e-41	NC.2	BX640512.3
kalrnb3	1.76411373055769e-41	1.36659118923324	0.811	0.104	3.58679603696989e-37	NC.2	kalrnb
si:ch211-11c3.11	2.07346215560152e-41	1.84929817897986	0.297	0.011	4.21576325476901e-37	NC.2	si:ch211-11c3.11
snai1b3	2.25232344022825e-39	1.77012920504544	0.811	0.113	4.57942401867207e-35	NC.2	snai1b
si:ch211-11c3.9	3.65412818944947e-37	1.95165989660954	0.324	0.016	7.42957343478867e-33	NC.2	si:ch211-11c3.9
si:rp71-1i20.1	9.8355692212845e-35	0.617449318313179	0.351	0.021	1.99976793407156e-30	NC.2	si:rp71-1i20.1
kcnab1a1	1.20175926627086e-34	2.16690945749557	0.919	0.183	2.44341694018192e-30	NC.2	kcnab1a
gdf6a2	2.47602270013695e-34	1.15468778556203	0.649	0.079	5.03424935391844e-30	NC.2	gdf6a
rgs9b1	4.8341316089091e-34	0.574339104494487	0.378	0.025	9.82875638723399e-30	NC.2	rgs9b
prex22	7.9937385960605e-34	2.14328918691359	0.946	0.216	1.62528693135102e-29	NC.2	prex2
tfap2a3	6.08572860006959e-33	1.30632909295611	0.784	0.119	1.23735033896615e-28	NC.2	tfap2a
znf1004	1.15638023854939e-32	0.27436688678041	0.189	0.005	2.35115230101862e-28	NC.2	znf1004
crlf1a2	5.52385487744191e-32	1.38146120119587	0.595	0.072	1.12311017368149e-27	NC.2	crlf1a
plekhg5a1	1.21974559946744e-31	0.450478628406768	0.324	0.019	2.4799867528372e-27	NC.2	plekhg5a
adgrl1a3	2.97411139677365e-31	2.17665876933558	0.865	0.174	6.04696329192018e-27	NC.2	adgrl1a
ets11	2.08676205582256e-29	0.836950292091652	0.514	0.057	4.24280461189842e-25	NC.2	ets1
pdgfra4	1.00940772056007e-27	1.24505283056158	0.838	0.166	2.05232777744273e-23	NC.2	pdgfra
fank1	9.09530982911894e-27	0.357100016549645	0.216	0.009	1.84925839445646e-22	NC.2	fank1
sox53	1.3590909780288e-26	1.46029265744225	0.973	0.262	2.76330377652815e-22	NC.2	sox5
kcnk5b2	5.62903093577216e-26	1.20200575239597	0.676	0.121	1.1444945698612e-21	NC.2	kcnk5b
pmp22a3	6.0994707168727e-26	0.785331666961397	0.541	0.07	1.24014438615456e-21	NC.2	pmp22a
rassf33	2.97631579093182e-25	1.48144005561808	0.838	0.192	6.05144526612258e-21	NC.2	rassf3
gria1a2	2.66117371336412e-24	1.43766362873234	0.514	0.07	5.41069839401193e-20	NC.2	gria1a
CR388047.31	3.99531354600291e-24	0.939812611466568	0.514	0.071	8.12327150173312e-20	NC.2	CR388047.3
si:dkey-85n7.6	8.29732019783279e-24	0.414403958840821	0.216	0.011	1.68701114262336e-19	NC.2	si:dkey-85n7.6
rflnb	4.74964732404399e-23	0.40411308638302	0.27	0.019	9.65698293924624e-19	NC.2	rflnb
si:cabz01090165.1	8.82301239100281e-23	0.33630181222111	0.162	0.006	1.79389487933869e-18	NC.2	si:cabz01090165.1
zgc:1749443	6.48724594115516e-22	1.131332388896	0.568	0.097	1.31898684475567e-17	NC.2	zgc:174944
gnao1a4	9.21002220684265e-22	1.48251428875847	0.838	0.228	1.87258171509525e-17	NC.2	gnao1a
keap1a	4.67294996253867e-21	0.655158713649292	0.378	0.044	9.50104186383362e-17	NC.2	keap1a
XKR44	6.03503698370466e-21	2.45626346466018	0.811	0.232	1.22704371952683e-16	NC.2	XKR4
ccdc80l1	1.16430800158916e-20	0.621343802603688	0.378	0.043	2.36727102883107e-16	NC.2	ccdc80l1
ssh1a3	3.35389196596999e-20	1.0991170572305	0.622	0.13	6.81913314521019e-16	NC.2	ssh1a
stard13b2	5.519757131753e-20	1.23091738704061	0.784	0.196	1.12227702002802e-15	NC.2	stard13b
sfrp23	8.22551906639287e-20	0.663890059791373	0.486	0.072	1.672412536579e-15	NC.2	sfrp2
col7a12	1.98700548573301e-19	0.583563100703318	0.432	0.058	4.03997955359236e-15	NC.2	col7a1
slc1a3a4	2.80678968236036e-19	1.19027926388314	0.865	0.282	5.70676478217508e-15	NC.2	slc1a3a
osbpl10b2	4.3824416415331e-19	1.92300786516287	0.865	0.328	8.9103803455651e-15	NC.2	osbpl10b
abtb2b5	5.32265044685609e-19	1.42046771461862	0.838	0.241	1.08220128885478e-14	NC.2	abtb2b
il16	7.13135392480131e-19	1.75281476530105	0.432	0.069	1.4499468799906e-14	NC.2	il16
si:ch211-199g17.23	9.93035700164717e-19	1.09186094810659	0.541	0.102	2.0190401855749e-14	NC.2	si:ch211-199g17.2
mafba2	1.1885537673056e-18	1.42842413822478	0.459	0.071	2.41656751968575e-14	NC.2	mafba
vps13d	1.31000592669856e-18	0.989855083145653	0.541	0.106	2.6635040501635e-14	NC.2	vps13d
tcirg1b2	1.99708304697434e-18	0.889468207246386	0.514	0.092	4.06046925110823e-14	NC.2	tcirg1b
scml4	3.27630266564886e-18	0.262400865395771	0.189	0.012	6.66137857979726e-14	NC.2	scml4
zic2b2	4.45372078468623e-18	1.24009416409203	0.811	0.255	9.05530509942404e-14	NC.2	zic2b
hoxa4a4	8.09840359282127e-18	0.994976220551204	0.676	0.152	1.64656741849242e-13	NC.2	hoxa4a
efhd23	2.32069481353903e-17	1.01533476658049	0.649	0.155	4.71843669488756e-13	NC.2	efhd2
id2a2	2.89999240453184e-17	1.09924441940589	0.595	0.138	5.89626455689414e-13	NC.2	id2a
CR847906.11	3.34522419561536e-17	0.610978969597918	0.486	0.085	6.80150983452516e-13	NC.2	CR847906.1
kalrna1	6.86049540913755e-17	0.721404204536254	0.459	0.08	1.39487592658585e-12	NC.2	kalrna
CHST8	2.01626232013515e-16	0.490896852525086	0.27	0.028	4.09946454929879e-12	NC.2	CHST8
mtus1b2	2.03313705101513e-16	0.83333060284709	0.514	0.099	4.13377425212395e-12	NC.2	mtus1b
si:ch211-263k4.2.11	3.95999575777094e-16	0.640685524904694	0.351	0.048	8.05146337469988e-12	NC.2	si:ch211-263k4.2.1
npr1a2	3.93196801086151e-15	1.28246624346166	0.541	0.124	7.99447735968362e-11	NC.2	npr1a
FO704771.1	6.61152249759572e-15	0.401470744583349	0.297	0.037	1.34425475421116e-10	NC.2	FO704771.1
gas2a1	7.39302556001355e-15	0.631828850559075	0.459	0.085	1.50314995686195e-10	NC.2	gas2a
sema6e5	9.00703630314707e-15	1.22147365872991	0.838	0.329	1.83131062115586e-10	NC.2	sema6e
atr	1.37442144297435e-14	0.88353789995222	0.541	0.13	2.79447367785544e-10	NC.2	atr
foxn34	1.56421535782862e-14	0.980386834595455	0.703	0.212	3.18036266553714e-10	NC.2	foxn3
pcca5	1.87399896227901e-14	1.23268483014814	0.865	0.367	3.81021469010569e-10	NC.2	pcca
pxdn3	1.88064768367181e-14	0.84855028106737	0.432	0.082	3.82373287044153e-10	NC.2	pxdn
znf1085.1	1.98704139432535e-14	0.381290893495381	0.189	0.016	4.04005256294229e-10	NC.2	znf1085.1
dlc15	3.12209897758519e-14	1.0284724924506	0.73	0.241	6.34785164122621e-10	NC.2	dlc1
col15a1b3	3.84145325157001e-14	1.07458011045155	0.757	0.252	7.81044275109215e-10	NC.2	col15a1b
mmp15b4	5.25323362663205e-14	0.571089031823993	0.541	0.117	1.06808746096683e-09	NC.2	mmp15b
sox64	6.19972986195603e-14	1.16681098337923	0.838	0.326	1.2605290755329e-09	NC.2	sox6
pik3cb2	8.96680837546528e-14	0.728643197048468	0.514	0.118	1.8231314788996e-09	NC.2	pik3cb
sash1b1	1.38784110981187e-13	0.471634950364453	0.297	0.041	2.8217585444695e-09	NC.2	sash1b
col12a1a5	1.54857758558965e-13	1.4411956193252	0.838	0.415	3.14856794702089e-09	NC.2	col12a1a
inka1a1	3.39687195681109e-13	0.534724396069503	0.324	0.05	6.90652006258831e-09	NC.2	inka1a
sdk2b2	5.36704129926884e-13	1.60107977027551	0.432	0.096	1.09122683696734e-08	NC.2	sdk2b
mcf2l23	6.10661908647919e-13	0.76383947085665	0.351	0.06	1.24159779266295e-08	NC.2	mcf2l2
akap135	8.30446736614494e-13	1.18549316281033	0.892	0.501	1.68846430488459e-08	NC.2	akap13
si:dkey-56m15.23	3.49118514527725e-12	0.885336002080483	0.568	0.17	7.09827763737771e-08	NC.2	si:dkey-56m15.2
plxna33	3.52783464292941e-12	1.09102930080764	1	0.816	7.17279339600407e-08	NC.2	plxna3
si:dkey-124l13.1	4.02156191887025e-12	0.292521728219917	0.162	0.014	8.176639693447e-08	NC.2	si:dkey-124l13.1
fabp32	4.06854669972026e-12	0.708728816948202	0.703	0.236	8.27216914987122e-08	NC.2	fabp3
ror23	4.2577016486819e-12	1.07932915917452	0.865	0.395	8.65675899210004e-08	NC.2	ror2
vav22	4.4433311529038e-12	1.06175713252365	0.784	0.32	9.03418090008401e-08	NC.2	vav2
hccsa.1	5.64166294601894e-12	0.783131877400424	0.405	0.085	1.14706291018457e-07	NC.2	hccsa.1
aatka1	6.51503157701225e-12	0.44734913685233	0.216	0.026	1.32463622023813e-07	NC.2	aatka
si:ch73-364h19.15	6.60580514949945e-12	0.824889277993516	0.676	0.221	1.34309230299623e-07	NC.2	si:ch73-364h19.1
si:dkeyp-4f2.1.1	1.08645832015798e-11	0.607149921020934	0.459	0.111	2.20898705654521e-07	NC.2	si:dkeyp-4f2.1.1
CABZ01043952.12	1.32922211912059e-11	0.479854582477733	0.297	0.047	2.70257441259598e-07	NC.2	CABZ01043952.1
tanc2a6	2.58282790026434e-11	1.02934831098805	0.757	0.309	5.25140568681746e-07	NC.2	tanc2a
sagb	2.88804964326748e-11	0.422641596434185	0.324	0.058	5.87198253469145e-07	NC.2	sagb
samd4a2	3.07156927471354e-11	0.88451256886048	0.649	0.231	6.24511464934758e-07	NC.2	samd4a
nrp2a2	4.24634121081545e-11	1.39434272494033	0.568	0.188	8.63366094982997e-07	NC.2	nrp2a
traf4a5	7.58075602306391e-11	0.984578033115294	0.703	0.257	1.54131931460935e-06	NC.2	traf4a
si:dkeyp-87a6.2	8.4320231510745e-11	0.288273149093011	0.243	0.035	1.71439894707647e-06	NC.2	si:dkeyp-87a6.2
hnf1bb1	9.66605604257318e-11	0.343967158454953	0.189	0.021	1.96530251457598e-06	NC.2	hnf1bb
trim3b2	2.17955580156101e-10	0.815435070667241	0.622	0.211	4.43147285573384e-06	NC.2	trim3b
kctd15a2	2.35103503408388e-10	0.623091464889956	0.541	0.155	4.78012443129935e-06	NC.2	kctd15a
afap14	2.66094211856053e-10	0.472474616781908	0.514	0.136	5.41022751545728e-06	NC.2	afap1
atp1b3a1	3.41638518614846e-10	0.749099349802062	0.486	0.133	6.94619436047705e-06	NC.2	atp1b3a
mrm2	3.85285214540798e-10	0.26734865701035	0.216	0.03	7.8336189820435e-06	NC.2	mrm2
tle3b2	3.86791362297382e-10	1.0017670400776	0.595	0.208	7.86424197823037e-06	NC.2	tle3b
zgc:173709	4.84539641686038e-10	0.80386244254406	0.514	0.15	9.85165999476053e-06	NC.2	zgc:173709
marcksl1b3	5.02454472940694e-10	0.815736542832352	0.946	0.519	1.02159043438302e-05	NC.2	marcksl1b
efhd11	6.05601922664748e-10	0.404561683185907	0.216	0.03	1.23130982916197e-05	NC.2	efhd1
hspg26	6.44315489499702e-10	0.768171824126268	0.919	0.438	1.31002225325079e-05	NC.2	hspg2
C24H8orf341	6.71959694371498e-10	0.277472173203774	0.243	0.037	1.36622845059613e-05	NC.2	C24H8orf34
etnk12	9.44751367916737e-10	0.559341334361593	0.514	0.15	1.92086848124831e-05	NC.2	etnk1
cxxc5a2	9.95463850175073e-10	0.756957131179206	0.757	0.317	2.02397710017596e-05	NC.2	cxxc5a
arap36	1.08824173049294e-09	0.598831307727759	0.649	0.213	2.21261308643824e-05	NC.2	arap3
FQ976914.1	1.30651329258663e-09	0.442667591237867	0.216	0.032	2.65640282648714e-05	NC.2	FQ976914.1
pikfyve	1.46786243058973e-09	0.422554626844329	0.243	0.04	2.98445789387504e-05	NC.2	pikfyve
col16a14	1.48528696627376e-09	0.854000360832367	0.568	0.19	3.01988545982781e-05	NC.2	col16a1
caly1	1.64326648044081e-09	0.472974944527824	0.324	0.068	3.34108940803225e-05	NC.2	caly
btbd71	1.65291470397791e-09	0.833153595909761	0.73	0.327	3.36070617612789e-05	NC.2	btbd7
wnt7ba	2.15400735108946e-09	0.298651770689798	0.27	0.048	4.37952774623509e-05	NC.2	wnt7ba
tmeff2a1	2.63562238059188e-09	0.489346400961686	0.216	0.033	5.3587474242194e-05	NC.2	tmeff2a
hoxd3a4	3.03058691647866e-09	0.495558229894949	0.432	0.112	6.16178931858442e-05	NC.2	hoxd3a
rxraa2	3.27563780315467e-09	0.797986898986614	0.568	0.188	6.66002678137407e-05	NC.2	rxraa
itga56	3.36924124547411e-09	0.896656538215919	0.649	0.247	6.85034130029796e-05	NC.2	itga5
nrp1a7	4.13533661742578e-09	0.872486781361906	0.649	0.259	8.40796641055009e-05	NC.2	nrp1a
tspan9b1	5.04659442173644e-09	0.52706982496882	0.649	0.232	0.000102607357782745	NC.2	tspan9b
rbms1a6	8.3479574384993e-09	0.812044310500978	0.892	0.509	0.000169730670639568	NC.2	rbms1a
fscn1a1	8.56912461303232e-09	0.742805020378501	0.568	0.206	0.000174227441632173	NC.2	fscn1a
tnnt3b7	9.04398056920072e-09	0.714984880132158	0.703	0.275	0.000183882212932989	NC.2	tnnt3b
tln2a2	1.10473580989867e-08	0.723372524683692	0.676	0.283	0.000224614884868598	NC.2	tln2a
klf12b4	1.35340395295871e-08	0.575897090651179	0.622	0.223	0.000275174091715565	NC.2	klf12b
amotl2b1	1.7307670150308e-08	0.532001228135127	0.432	0.126	0.000351899549496063	NC.2	amotl2b
epha31	1.93347313605689e-08	0.430088738296993	0.27	0.052	0.000393113758023088	NC.2	epha3
nr2f56	2.45188557788563e-08	0.733844376455397	0.919	0.603	0.000498517375695706	NC.2	nr2f5
tns1b1	2.68298314104506e-08	0.980595356715815	0.649	0.317	0.000545504132237282	NC.2	tns1b
adgrg62	2.69457152041461e-08	0.431715180059647	0.243	0.046	0.000547860281530698	NC.2	adgrg6
fgd12	3.23892094220845e-08	0.306625592991247	0.378	0.095	0.000658537405969821	NC.2	fgd1
fhod3b4	3.67088806561822e-08	0.620336879512891	0.622	0.229	0.000746364961501496	NC.2	fhod3b
sh3pxd2aa5	3.70098134160042e-08	0.722429630734232	0.541	0.193	0.000752483526374198	NC.2	sh3pxd2aa
add3b	3.99524356602405e-08	0.288273149093011	0.216	0.037	0.00081231292184401	NC.2	add3b
CU929259.1	4.15661499646748e-08	0.587861991584007	0.595	0.218	0.000845122961081768	NC.2	CU929259.1
znf976	4.56508442135819e-08	0.49136231310047	0.432	0.13	0.000928172964550547	NC.2	znf976
slc12a7b3	4.7266394700113e-08	0.298437940792496	0.297	0.064	0.000961020337042697	NC.2	slc12a7b
zbtb40	4.90226280264544e-08	0.324809537285021	0.351	0.087	0.00099672807303387	NC.2	zbtb40
odf3l2a	5.62147041800981e-08	0.256850506647552	0.135	0.016	0.00114295736538976	NC.2	odf3l2a
tln12	6.30279226545647e-08	0.707156850654034	0.811	0.443	0.00128148372341261	NC.2	tln1
itga95	6.373242279282e-08	0.531007065899239	0.703	0.28	0.00129580762022362	NC.2	itga9
bambib1	6.60201146929178e-08	0.323823967413766	0.243	0.047	0.0013423209719364	NC.2	bambib
hoxb3a5	7.77628174961032e-08	0.518824127086664	0.676	0.251	0.00158107360533077	NC.2	hoxb3a
nlgn2b1	9.145472251744e-08	0.589343980632825	0.189	0.031	0.00185945741822459	NC.2	nlgn2b
amot7	9.25326785203223e-08	0.865657421721712	0.865	0.532	0.00188137441967519	NC.2	amot
CABZ01087224.1	1.10074817092535e-07	0.26656903254345	0.189	0.031	0.00223804118112542	NC.2	CABZ01087224.1
rassf11	1.37606184640398e-07	0.391753135789974	0.459	0.145	0.00279780894610857	NC.2	rassf1
hpcal43	1.65858993143477e-07	0.45364346627589	0.27	0.06	0.00337224504859317	NC.2	hpcal4
XPO5	2.03606182343438e-07	0.587977611746089	0.514	0.189	0.00413972089940678	NC.2	XPO5
dhx32a	2.15661694234034e-07	0.368277565861131	0.216	0.041	0.00438483356716638	NC.2	dhx32a
si:dkey-1h24.21	2.45133148410822e-07	0.279010227764043	0.189	0.032	0.00498404717348882	NC.2	si:dkey-1h24.2
evx14	2.79497684845105e-07	0.429717937025045	0.432	0.132	0.00568274692827068	NC.2	evx1
SYDE11	2.97864639556281e-07	0.276641050868525	0.324	0.082	0.0060561838514583	NC.2	SYDE1
csmd22	2.9804905647438e-07	0.489672673375784	0.297	0.073	0.00605993341623709	NC.2	csmd2
klhl17	3.31526772230473e-07	0.28996516339773	0.297	0.071	0.00674060233298997	NC.2	klhl17
tmie2	3.39719729331025e-07	0.444765314929437	0.243	0.052	0.0069071815367584	NC.2	tmie
lsp1b7	4.03266745736105e-07	0.505078011761065	0.784	0.346	0.00819921947430649	NC.2	lsp1b
cep170aa2	4.05036035780363e-07	0.448348810093083	0.459	0.154	0.00823519267948635	NC.2	cep170aa
mvb12bb1	4.29326846963923e-07	0.347619955817939	0.189	0.034	0.00872907345247048	NC.2	mvb12bb
rhoj2	4.65484913262929e-07	0.525386383713561	0.459	0.156	0.00946423925646188	NC.2	rhoj
gpc44	5.45409149473811e-07	0.677687620902065	0.946	0.631	0.0110892588271015	NC.2	gpc4
gfra1a3	5.84775710119553e-07	0.302319767729616	0.324	0.083	0.0118896597381508	NC.2	gfra1a
htr3a2	1.1315306130137e-06	0.448660677888919	0.459	0.159	0.0230062804237946	NC.2	htr3a
brinp3a.2	1.51290609589439e-06	0.738338156421591	0.162	0.027	0.0307604067417248	NC.2	brinp3a.2
tmeff1b4	1.52807852218702e-06	0.654581751017771	0.649	0.321	0.0310688925131064	NC.2	tmeff1b
slc25a262	2.00050341236884e-06	0.315460867417683	0.486	0.171	0.0406742353802833	NC.2	slc25a26
erbb3b	2.05009516310682e-06	0.399156878745102	0.189	0.036	0.0416825348562878	NC.2	erbb3b
csk2	2.1590939558435e-06	0.601367295757319	0.541	0.227	0.04389869831021	NC.2	csk
phb2a	2.19964727059177e-06	0.347736787420294	0.351	0.105	0.0447232283056719	NC.2	phb2a
sytl31	2.6300450918795e-06	0.289047750475855	0.162	0.028	0.053474076808094	NC.2	sytl3
arhgef103	2.63848100894047e-06	0.58145430651687	0.649	0.301	0.0536455958737777	NC.2	arhgef10
pik3c2b8	2.96595122640646e-06	0.71766365625524	0.784	0.461	0.0603037203352962	NC.2	pik3c2b
etv5a4	2.9976091976838e-06	0.477889077381548	0.649	0.278	0.0609473902073071	NC.2	etv5a
tfr1b	3.10493946508673e-06	0.360162154305955	0.297	0.083	0.0631296292041434	NC.2	tfr1b
CABZ01044099.12	4.15486372541142e-06	0.270846555519555	0.324	0.093	0.084476689265065	NC.2	CABZ01044099.1
tomm20a	4.35204825889577e-06	0.294390141407167	0.351	0.108	0.0884858451998688	NC.2	tomm20a
ptprga5	4.38469376410739e-06	0.624078359711255	0.784	0.443	0.0891495936118314	NC.2	ptprga
nop22	4.84132285963196e-06	0.440961218832917	0.676	0.323	0.0984337763820371	NC.2	nop2
rasa1a	5.57972064084749e-06	0.685036028758662	0.838	0.596	0.113446880069711	NC.2	rasa1a
msx1b2	6.2447822086803e-06	0.46228684177634	0.405	0.14	0.126968911866888	NC.2	msx1b
raver22	6.4821570461508e-06	0.658685746740878	0.568	0.264	0.131795217062338	NC.2	raver2
arhgef28a4	6.58362149679688e-06	0.517433702208871	0.297	0.085	0.133858192272874	NC.2	arhgef28a
nop16	6.81678239343177e-06	0.364719746447941	0.351	0.113	0.138598819623255	NC.2	nop16
itgb1a1	7.4546208955718e-06	0.489537135875073	0.459	0.185	0.151567352048766	NC.2	itgb1a
BX324216.3	7.57401996566219e-06	0.324585485003835	0.216	0.051	0.153994973941844	NC.2	BX324216.3
slc5a2	7.59566860578051e-06	0.284576288882066	0.297	0.084	0.154435134092729	NC.2	slc5a2
lima1a7	7.6110387894684e-06	0.517836394084037	0.892	0.596	0.154747640667472	NC.2	lima1a
mdn13	7.68143083806439e-06	0.709790057066895	0.595	0.32	0.156178851799525	NC.2	mdn1
mych5	8.01963669305947e-06	0.672596261155114	0.676	0.357	0.163055253243285	NC.2	mych
PKN22	8.4890831166262e-06	0.473141759009236	0.405	0.15	0.172600037927244	NC.2	PKN2
twist1b2	8.74679737003962e-06	0.311694037494763	0.162	0.031	0.177839884127646	NC.2	twist1b
si:dkey-237h12.31	9.34137092475249e-06	0.33726582866047	0.351	0.114	0.189928753642068	NC.2	si:dkey-237h12.3
ivns1abpa2	1.16392633103671e-05	0.314942620360043	0.432	0.156	0.236649501626384	NC.2	ivns1abpa
